gid,row,col,xcoord,ycoord,agri_gc,cmr_max,cmr_mean,cmr_min,cmr_sd,imr_max,imr_mean,imr_min,imr_sd,landarea,petroleum_s,ttime_max,ttime_mean,ttime_min,ttime_sd,urban_gc,water_gc
"234604","326","604","121.75","72.75","0","3","3","3","0","207","207","207","0","848.0019",,"4040","3780.8523","3639","81.573715","0","13.916667"
"234605","326","605","122.25","72.75","0","3","3","3","0","207","207","207","0","760.71515",,"4234","3792.1428","3559","144.92363","0","19.453703"
"234606","326","606","122.75","72.75","0","3","3","3","0","207","207","207","0","781.0559",,"4321","3865.525","3602","175.45573","0","15.049109"
"234607","326","607","123.25","72.75","0","3","3","3","0","207","207","207","0","707.37494",,"4275","3862.7844","3612","173.06114","0","21.290123"
"234608","326","608","123.75","72.75","0","3","3","3","0","207","207","207","0","825.21356",,"4224","3922.6516","3596","162.88724","0","7.1358023"
"234609","326","609","124.25","72.75","0","3","3","3","0","207","207","207","0","827.1596",,"4792","4413.212","4080","159.74954","0","6.409063"
"234610","326","610","124.75","72.75","0","3","3","3","0","207","207","207","0","845.3615",,"4913","4573.0356","4337","145.50296","0","6.404321"
"234611","326","611","125.25","72.75","0","3","3","3","0","207","207","207","0","883.0862",,"4878","4397.9707","4198","141.99142","0","3.617284"
"234612","326","612","125.75","72.75","0","3","3","3","0","207","207","207","0","916.6226",,"4390","4174.104","4024","76.06569","0","1.5462962"
"234613","326","613","126.25","72.75","0","3","3","3","0","207","207","207","0","820.3363",,"4356","4166.4673","3956","90.50624","0","9.083333"
"234614","326","614","126.75","72.75","0","3","3","3","0","207","207","207","0","820.0011",,"4211","3980.3247","3827","68.42698","0","13.811297"
"234615","326","615","127.25","72.75","0","3","3","3","0","207","207","207","0","784.23114",,"4068","3901.4165","3750","72.21451","0","16.82716"
"234616","326","616","127.75","72.75","0","3","3","3","0","207","207","207","0","814.56775",,"4024","3796.2786","3603","83.101204","0","13.175926"
"234617","326","617","128.25","72.75","0","3","3","3","0","207","207","207","0","727.09174",,"3925","3692.521","3432","107.51899","0","16.682184"
"234618","326","618","128.75","72.75","0","3","3","3","0","207","207","207","0","590.37616",,"3764","3422.1917","3126","144.5168","0","27.27469"
"234619","326","619","129.25","72.75","0","3","3","3","0","207","207","207","0","151.9542",,"3427","3099.8657","2977","83.095314","0","78.45988"
"234640","326","640","139.75","72.75","0",,,,,,,,,"0.6893346",,,,,,"0","98.388885"
"234642","326","642","140.75","72.75","0","3","3","3","0","207","207","207","0","218.59755",,"2977","2900.6174","2834","35.399113","0","81.359406"
"234643","326","643","141.25","72.75","0","3","3","3","0","207","207","207","0","634.52924",,"3327","3100.5754","2889","98.75542","0","33.462963"
"234644","326","644","141.75","72.75","0","3","3","3","0","207","207","207","0","455.2464",,"3328","3245.2253","3058","49.578358","0","61.398148"
"234645","326","645","142.25","72.75","0","3","3","3","0","207","207","207","0","382.1077",,"3481","3321.2441","3228","55.880367","0","67.28054"
"234646","326","646","142.75","72.75","0","3","3","3","0","207","207","207","0","364.57452",,"3542","3378.7346","3206","83.73993","0","61.185184"
"234647","326","647","143.25","72.75","0","3","3","3","0","207","207","207","0","351.28665",,"3393","3188.3774","3032","77.09651","0","62.81173"
"234648","326","648","143.75","72.75","0","3","3","3","0","207","207","207","0","307.15704",,"3475","3296","3110","71.15728","0","67.98262"
"234649","326","649","144.25","72.75","0","3","3","3","0","207","207","207","0","263.50916",,"3675","3546.5305","3374","64.7423","0","73.27469"
"234650","326","650","144.75","72.75","0","3","3","3","0","207","207","207","0","175.29027",,"3694","3616.9392","3513","37.345894","0","80.77655"
"234651","326","651","145.25","72.75","0","3","3","3","0","207","207","207","0","118.72649",,"3797","3711.3193","3612","41.73447","0","88.62037"
"234652","326","652","145.75","72.75","0","3","3","3","0","207","207","207","0","20.128246",,"3852","3804.377","3749","25.761782","0","97.74691"
"234831","327","111","-124.75","73.25","0",,,,,"99","99","99","0","225.1899",,"3837","3718.0593","3579","54.768013","0","74.1821"
"234832","327","112","-124.25","73.25","0",,,,,"99","99","99","0","830.55804",,"4333","4013.9292","3720","137.35124","0","6.5493827"
"234833","327","113","-123.75","73.25","0",,,,,"99","99","99","0","890.82684",,"4494","4240.406","4001","119.450264","0","0.0030864198"
"234834","327","114","-123.25","73.25","0",,,,,"99","99","99","0","890.82684",,"4647","4389.154","4123","123.544266","0","0"
"234835","327","115","-122.75","73.25","0",,,,,"99","99","99","0","890.82684",,"4783","4520.565","4276","119.1609","0","0"
"234836","327","116","-122.25","73.25","0",,,,,"99","99","99","0","890.82684",,"4950","4674.289","4446","116.82493","0","0"
"234837","327","117","-121.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5120","4809.58","4611","101.57006","0","0.015432099"
"234838","327","118","-121.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5684","5405.7705","4934","172.84645","0","0"
"234839","327","119","-120.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5771","5542.124","5196","125.000656","0","0.0061728396"
"234840","327","120","-120.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5580","5180.6934","4861","146.86856","0","0.0030693677"
"234841","327","121","-119.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5148","4952.186","4781","83.216644","0","0"
"234842","327","122","-119.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5353","5046.9097","4805","121.02375","0","0.12962963"
"234843","327","123","-118.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5235","5017.569","4812","108.83189","0","2.6574075"
"234844","327","124","-118.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5321","5093.9956","4901","105.96113","0","2.7530863"
"234845","327","125","-117.75","73.25","0",,,,,"99","99","99","0","885.007",,"5456","5219.8994","4960","119.63654","0","0.75"
"234846","327","126","-117.25","73.25","0",,,,,"99","99","99","0","763.71533",,"5521","5319.6865","5048","99.617584","0","14.824074"
"234847","327","127","-116.75","73.25","0",,,,,"99","99","99","0","595.7655",,"5611","5454.8477","5232","78.11989","0","31.953703"
"234848","327","128","-116.25","73.25","0",,,,,"99","99","99","0","580.2947",,"5738","5584.543","5387","68.577415","0","33.95679"
"234849","327","129","-115.75","73.25","0",,,,,"99","99","99","0","562.60187",,"5945","5750.925","5554","72.353485","0","35.320988"
"234850","327","130","-115.25","73.25","0",,,,,"99","99","99","0","513.66156",,"6186","5970.9077","5751","95.46221","0","42.08642"
"234851","327","131","-114.75","73.25","0",,,,,,,,,"623.04504",,"6422","6185.603","5923","102.55222","0","28.660494"
"234852","327","132","-114.25","73.25","0",,,,,,,,,"546.8575",,"6496","6319.7534","6093","85.823105","0","35.512344"
"234853","327","133","-113.75","73.25","0",,,,,,,,,"11.162368",,"6349","6289.881","6240","25.667236","0","97.4321"
"234854","327","134","-113.25","73.25","0",,,,,,,,,"2.656508",,"6647","6632.5","6616","10.307764","0","99.2081"
"234855","327","135","-112.75","73.25","0",,,,,,,,,"2.0713317",,"6659","6654.5","6650","3.354102","0","99.30247"
"234859","327","139","-110.75","73.25","0",,,,,,,,,"8.237264",,"7142","7132","7119","7.81025","0","98.64815"
"234860","327","140","-110.25","73.25","0",,,,,,,,,"9.479634",,"7137","7104.143","7093","13.943033","0","98.33642"
"234864","327","144","-108.25","73.25","0",,,,,,,,,"225.4149",,"6854","6542.6553","6347","123.1555","0","79.12654"
"234865","327","145","-107.75","73.25","0",,,,,,,,,"574.4741",,"7191","6859.1426","6532","158.31676","0","34.981583"
"234866","327","146","-107.25","73.25","0",,,,,,,,,"429.87085",,"7212","6953.5405","6631","127.316605","0","49.919754"
"234867","327","147","-106.75","73.25","0",,,,,,,,,"567.42114",,"7393","7083.4424","6799","127.591034","0","35.058643"
"234868","327","148","-106.25","73.25","0",,,,,,,,,"529.1489",,"7593","7204.174","6961","126.08003","0","34.410492"
"234869","327","149","-105.75","73.25","0",,,,,,,,,"801.55096",,"7675","7362.7256","6980","190.10178","0","8.45679"
"234870","327","150","-105.25","73.25","0",,,,,,,,,"889.5036",,"7656","7279.4883","6773","200.34232","0","1.4814814"
"234871","327","151","-104.75","73.25","0",,,,,,,,,"489.93716",,"7384","6958.4673","6679","175.34442","0","39.641975"
"234875","327","155","-102.75","73.25","0",,,,,,,,,"2.870842",,"6724","6724","6724","0","0","99.67284"
"234876","327","156","-102.25","73.25","0",,,,,,,,,"131.80292",,"7044","6904.064","6737","64.10368","0","84.333336"
"234877","327","157","-101.75","73.25","0",,,,,"99","99","99","0","43.043747",,"7057","6902.0107","6767","75.312256","0","93.200615"
"234878","327","158","-101.25","73.25","0",,,,,"99","99","99","0","244.80159",,"6957","6796.143","6667","67.47108","0","73.78704"
"234879","327","159","-100.75","73.25","0",,,,,"99","99","99","0","394.67197",,"7048","6823.3223","6613","89.24257","0","53.77778"
"234880","327","160","-100.25","73.25","0",,,,,"99","99","99","0","622.4434",,"7707","7070.152","6721","201.64352","0","21.367285"
"234881","327","161","-99.75","73.25","0",,,,,"99","99","99","0","869.92194",,"8071","7747.3325","7267","203.82483","0","1.0987654"
"234882","327","162","-99.25","73.25","0",,,,,"99","99","99","0","890.82684",,"8275","8042.9116","7820","105.756165","0","0.012345679"
"234883","327","163","-98.75","73.25","0",,,,,"99","99","99","0","890.82684",,"8255","7928.198","7408","171.03665","0","0"
"234884","327","164","-98.25","73.25","0",,,,,"99","99","99","0","748.3012",,"7727","7341.9795","7039","141.73221","0","13.429012"
"234885","327","165","-97.75","73.25","0",,,,,"99","99","99","0","433.2748",,"7324","7078.4614","6893","89.01461","0","47.919754"
"234886","327","166","-97.25","73.25","0",,,,,"99","99","99","0","225.04817",,"7058","6863.2446","6695","74.34653","0","70.06481"
"234887","327","167","-96.75","73.25","0",,,,,"99","99","99","0","244.63782",,"6901","6747.2344","6536","77.55028","0","66.96152"
"234889","327","169","-95.75","73.25","0",,,,,"99","99","99","0","232.43417",,"6933","6733.1895","6539","95.754845","0","64.31481"
"234890","327","170","-95.25","73.25","0",,,,,"99","99","99","0","890.82684",,"7294","7031.7705","6795","99.843","0","1.3425926"
"234891","327","171","-94.75","73.25","0",,,,,"99","99","99","0","890.82684",,"7491","7104.0366","6827","153.2747","0","0.09876543"
"234892","327","172","-94.25","73.25","0",,,,,"99","99","99","0","890.82684",,"7596","7217.586","6732","199.886","0","0"
"234893","327","173","-93.75","73.25","0",,,,,"99","99","99","0","890.82684",,"7481","7008.1064","6469","237.70653","0","0"
"234894","327","174","-93.25","73.25","0",,,,,"99","99","99","0","890.82684",,"7206","6776.939","6341","223.92134","0","0"
"234895","327","175","-92.75","73.25","0",,,,,"99","99","99","0","890.82684",,"7222","6824.646","6334","229.35405","0","0"
"234896","327","176","-92.25","73.25","0",,,,,"99","99","99","0","890.82684",,"7065","6695.56","6149","217.12012","0","0"
"234897","327","177","-91.75","73.25","0",,,,,"99","99","99","0","858.19507",,"6868","6247.174","5699","281.0452","0","2.6604939"
"234898","327","178","-91.25","73.25","0",,,,,"99","99","99","0","389.21085",,"6212","5860.2188","5655","126.1103","0","56.61111"
"234899","327","179","-90.75","73.25","0",,,,,"99","99","99","0","9.2875595",,"5742","5704","5658","23.854885","0","99"
"234902","327","182","-89.25","73.25","0",,,,,"99","99","99","0","196.31303",,"6224","5899.697","5697","114.09389","0","77.87037"
"234903","327","183","-88.75","73.25","0",,,,,"99","99","99","0","685.2345",,"6704","6121.7734","5778","194.37425","0","22.614197"
"234904","327","184","-88.25","73.25","0",,,,,"99","99","99","0","889.0758",,"7007","6475.964","5871","261.1761","0","0.018416205"
"234905","327","185","-87.75","73.25","0",,,,,"99","99","99","0","890.82684",,"7071","6626.1133","6195","232.25584","0","0"
"234906","327","186","-87.25","73.25","0",,,,,"99","99","99","0","890.82684",,"7182","6682.594","6241","229.49959","0","0"
"234907","327","187","-86.75","73.25","0",,,,,"99","99","99","0","890.82684",,"7063","6322.3203","5815","253.8589","0","0"
"234908","327","188","-86.25","73.25","0",,,,,"99","99","99","0","653.66455",,"6376","5944.7056","5613","164.49663","0","27.679012"
"234909","327","189","-85.75","73.25","0",,,,,"99","99","99","0","134.2118",,"5863","5658.3247","5524","76.987686","0","85.200615"
"234910","327","190","-85.25","73.25","0",,,,,"99","99","99","0","250.24023",,"5745","5555.773","5429","53.663013","0.009259259","69.17593"
"234911","327","191","-84.75","73.25","0",,,,,"99","99","99","0","537.8717",,"5865","5564.2197","5312","99.092606","0","34.320988"
"234912","327","192","-84.25","73.25","0",,,,,"99","99","99","0","728.72675",,"6188","5690.85","5233","215.21219","0","11.998758"
"234913","327","193","-83.75","73.25","0",,,,,"99","99","99","0","776.72656",,"6230","5717.3867","5235","227.3927","0","8.172839"
"234914","327","194","-83.25","73.25","0",,,,,"99","99","99","0","890.82684",,"6451","5923.308","5347","285.35577","0","0"
"234915","327","195","-82.75","73.25","0",,,,,"99","99","99","0","890.82684",,"6327","5765.0225","5234","257.9414","0","0"
"234916","327","196","-82.25","73.25","0",,,,,"99","99","99","0","890.82684",,"6270","5709.6025","5220","233.84488","0","0"
"234917","327","197","-81.75","73.25","0",,,,,"99","99","99","0","890.82684",,"6066","5501.5254","4951","263.08658","0","0"
"234918","327","198","-81.25","73.25","0",,,,,"99","99","99","0","705.8781",,"5602","5078.7905","4553","264.13797","0","19.614197"
"234919","327","199","-80.75","73.25","0",,,,,"99","99","99","0","579.0547",,"5188","4698.309","4389","163.54648","0","31.703703"
"234920","327","200","-80.25","73.25","0",,,,,"99","99","99","0","576.5211",,"5285","4643.731","4360","183.80817","0","30.583334"
"234921","327","201","-79.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5534","4991.5723","4513","272.80963","0","0"
"234922","327","202","-79.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5673","5264.6143","4773","248.99956","0","0"
"234923","327","203","-78.75","73.25","0",,,,,"99","99","99","0","890.82684",,"5850","5436.3613","4865","207.57343","0","0"
"234924","327","204","-78.25","73.25","0",,,,,"99","99","99","0","890.82684",,"5914","5557.212","5015","201.63237","0","0"
"234925","327","205","-77.75","73.25","0",,,,,"99","99","99","0","890.82684",,"6022","5625.1724","5123","205.8698","0","0.08024691"
"234926","327","206","-77.25","73.25","0",,,,,"99","99","99","0","832.7489",,"5980","5630.2603","5184","144.94115","0","5.861111"
"234927","327","207","-76.75","73.25","0",,,,,"99","99","99","0","496.00876",,"5863","5588.9565","5374","90.82024","0","43.959877"
"234928","327","208","-76.25","73.25","0",,,,,"99","99","99","0","71.92747",,"5586","5446.311","5303","72.60032","0","90.34568"
"235187","327","467","53.25","73.25","0","3","3","3","0","287","287","287","0","234.9899",,"2452","2239.0635","2046","74.5642","0","74.02545"
"235188","327","468","53.75","73.25","0","3","3","3","0","287","287","287","0","496.64963",,"2645","2366.2144","2168","101.133255","0","45.50926"
"235189","327","469","54.25","73.25","0","3","3","3","0","287","287","287","0","686.0895",,"3081","2555.2395","2197","172.7476","0","20.570988"
"235190","327","470","54.75","73.25","0","3","3","3","0","287","287","287","0","850.78",,"3418","3018.037","2568","191.79944","0","1.2191358"
